"id","id_gov.co","administrative_area_level","administrative_area_level_2","administrative_area_level_3","key_gadm","key_google_mobility","key_hasc","key_jhu_csse","key_local","latitude","longitude","population","population_data_source_url","population_data_source"
"7eeffd62","52838",3,"Nariño","Túquerres","COL.21.61_1","ChIJCYt_cj9LKY4RhD9_5qAX0kU","CO.NA.TQ","CONAR52838","52838",1.19230049848562,-77.6843603851353,47456,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"e3aa5814","52885",3,"Nariño","Yacuanquer","COL.21.62_1",,"CO.NA.YA","CONAR52885","52885",1.17170053720483,-77.4421408295882,12834,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"e968794d","54003",3,"Norte de Santander","Abrego","COL.22.1_1","ChIJ-XxsNk6cZ44R97lsWYmh4Lo","CO.NS.AB","CONSA54003","54003",8.0211005210877,-73.211242836379,42494,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7a11ec24","54051",3,"Norte de Santander","Arboledas","COL.22.2_1",,"CO.NS.AR","CONSA54051","54051",7.57754945755002,-72.9350452535007,8298,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"d87f2b1a","54099",3,"Norte de Santander","Bochalema","COL.22.3_1",,"CO.NS.BO","CONSA54099","54099",7.61460065841681,-72.6915280355932,7963,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"087ffa64","54109",3,"Norte de Santander","Bucarasica","COL.22.4_1",,"CO.NS.BU","CONSA54109","54109",8.07230138778692,-72.9427024112285,4298,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4d4ea870","54128",3,"Norte de Santander","Cáchira","COL.22.5_1",,"CO.NS.CR","CONSA54128","54128",7.67633295059207,-73.1626677450393,12995,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"33ffd4cd","54125",3,"Norte de Santander","Cácota","COL.22.6_1",,"CO.NS.CA","CONSA54125","54125",7.24380087852478,-72.6820639487811,1928,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"d0ecb52b","54172",3,"Norte de Santander","Chinácota","COL.22.7_1","ChIJk3nDiv8tZo4RMQ-nzSkfzEM","CO.NS.CH","CONSA54172","54172",7.55040049552923,-72.6071631030047,19247,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"398f101e","54174",3,"Norte de Santander","Chitagá","COL.22.8_1",,"CO.NS.CT","CONSA54174","54174",7.05015063285833,-72.5652233555784,11118,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"9a8659ac","54206",3,"Norte de Santander","Convención","COL.22.9_1",,"CO.NS.CV","CONSA54206","54206",8.83255147933963,-73.2385470362416,13622,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"d8dacfa1","54223",3,"Norte de Santander","Cucutilla","COL.22.10_1",,"CO.NS.CL","CONSA54223","54223",7.47189998626715,-72.8026762004144,7828,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"211417fe","54239",3,"Norte de Santander","Durania","COL.22.11_1",,"CO.NS.DU","CONSA54239","54239",7.71805047988897,-72.7025386595083,3313,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"67e3cd12","54245",3,"Norte de Santander","El Carmen","COL.22.12_1",,"CO.NS.EC","CONSA54245","54245",8.77879953384402,-73.3726473064404,14639,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0e9208dc","54250",3,"Norte de Santander","El Tarra","COL.22.13_1",,"CO.NS.ET","CONSA54250","54250",8.66774892807007,-73.0543274876292,10016,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"52b86b89","54261",3,"Norte de Santander","El Zulia","COL.22.14_1","ChIJQZIaIv1RZo4RYI5FFtHbcbA","CO.NS.EZ","CONSA54261","54261",8.08445072174072,-72.6573805822686,28072,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f235f655","54313",3,"Norte de Santander","Gramalote","COL.22.15_1",,"CO.NS.GR","CONSA54313","54313",7.89790058135995,-72.8319619120441,5749,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"112697b3","54344",3,"Norte de Santander","Hacarí","COL.22.16_1",,"CO.NS.HA","CONSA54344","54344",8.35905075073248,-73.1018958406633,10979,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"882fc609","54347",3,"Norte de Santander","Herrán","COL.22.17_1",,"CO.NS.HE","CONSA54347","54347",7.49635052680978,-72.5249952966534,3967,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ca94e829","54385",3,"Norte de Santander","La Esperanza","COL.22.18_1",,"CO.NS.LE","CONSA54385","54385",7.67118334770208,-73.4632097921878,14560,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ad3ea5d5","54398",3,"Norte de Santander","La Playa de Belén","COL.22.19_1",,"CO.NS.LP","CONSA54398","54398",8.24550151824951,-73.1839763798931,9221,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a30295ca","54377",3,"Norte de Santander","Labateca","COL.22.20_1",,"CO.NS.LB","CONSA54377","54377",7.26140046119699,-72.5419690270461,5503,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"070274a4","54405",3,"Norte de Santander","Los Patios","COL.22.21_1","ChIJPyb2eQRGZo4RmzxDWd6dcOI","CO.NS.LS","CONSA54405","54405",7.72365045547491,-72.5568807722446,103198,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"60a83958","54418",3,"Norte de Santander","Lourdes","COL.22.22_1",,"CO.NS.LO","CONSA54418","54418",7.94340014457703,-72.8649048505165,3396,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"bfb10a23","54480",3,"Norte de Santander","Mutiscua","COL.22.23_1",,"CO.NS.MU","CONSA54480","54480",7.29575037956241,-72.8023527337778,3608,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a871b350","54498",3,"Norte de Santander","Ocaña","COL.22.24_1","ChIJ0R9tHZd7Z44RyZi0P_i17vM","CO.NS.OC","CONSA54498","54498",8.23810100555417,-73.3443548674428,113911,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"616a536f","54518",3,"Norte de Santander","Pamplona","COL.22.25_1","ChIJ2Su7Y8SAaI4R-IG_FAtTKcM","CO.NS.PA","CONSA54518","54518",7.33759999275213,-72.675612651371,64457,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"449c889e","54520",3,"Norte de Santander","Pamplonita","COL.22.26_1",,"CO.NS.PT","CONSA54520","54520",7.46804952621466,-72.6693850468552,5733,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"92d44fe3","54553",3,"Norte de Santander","Puerto Santander","COL.22.27_1",,"CO.NS.PS","CONSA54553","54553",8.31156921386727,-72.4463197791411,8613,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"deb4e9f1","54599",3,"Norte de Santander","Ragonvalia","COL.22.28_1",,"CO.NS.RA","CONSA54599","54599",7.57774996757516,-72.5246908849931,8031,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"22b6f3c3","54660",3,"Norte de Santander","Salazar de las Palmas","COL.22.29_1",,"CO.NS.SZ","CONSA54660","54660",7.76820063591009,-72.8695972521448,8240,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"3badc282","54670",3,"Norte de Santander","San Calixto","COL.22.30_1",,"CO.NS.SX","CONSA54670","54670",8.4288501739502,-73.1803274262137,13860,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a2a49338","54673",3,"Norte de Santander","San Cayetano","COL.22.31_1",,"CO.NS.SC","CONSA54673","54673",7.81024885177615,-72.6345894534743,11496,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"07661861","54001",3,"Norte de Santander","San José de Cúcuta","COL.22.32_1","ChIJscWUDGFYZo4ROryvyLtBEDk","CO.NS.CC","CONSA54001","54001",8.05784559249881,-72.4794769589575,758386,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"bc35de4d","54680",3,"Norte de Santander","Santiago","COL.22.33_1",,"CO.NS.SG","CONSA54680","54680",7.86754894256592,-72.7321221401736,2992,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"884baacc","54743",3,"Norte de Santander","Santo Domingo de Silos","COL.22.34_1",,"CO.NS.SI","CONSA54743","54743",7.13919997215277,-72.8067804129105,4616,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"47185cf0","54720",3,"Norte de Santander","Sardinata","COL.22.35_1",,"CO.NS.SR","CONSA54720","54720",8.20614862442025,-72.8200590812938,24846,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7e72794f","54800",3,"Norte de Santander","Teorama","COL.22.36_1",,"CO.NS.TE","CONSA54800","54800",8.79640054702759,-73.1428387588192,32442,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6769480e","54810",3,"Norte de Santander","Tibú","COL.22.37_1","ChIJATTukzgoZ44RKMd3KpEfLJQ","CO.NS.TI","CONSA54810","54810",8.69688749313357,-72.807567018637,34736,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4c441bcd","54820",3,"Norte de Santander","Toledo","COL.22.38_1",,"CO.NS.TO","CONSA54820","54820",7.21109414100656,-72.3180341250793,17709,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4634df1e","54871",3,"Norte de Santander","Villa Caro","COL.22.39_1",,"CO.NS.VC","CONSA54871","54871",7.91634941101086,-72.9992798242723,5878,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"365e2b91","54874",3,"Norte de Santander","Villa del Rosario","COL.22.40_1","ChIJQSm97JpHZo4RjITFWio97Tw","CO.NS.VR","CONSA54874","54874",7.74480032920843,-72.5034902889246,111598,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"41bb7946","86219",3,"Putumayo","Colón","COL.23.1_1",,"CO.PU.CL","COPUT86219","86219",1.15939998626709,-77.0065537282825,5003,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1288f816","86320",3,"Putumayo","Orito","COL.23.2_1","ChIJ99UCfl_tKI4Rwx-1Tk8o2R4","CO.PU.OR","COPUT86320","86320",0.702450007200326,-76.8782813670354,91196,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7cb2c992","86568",3,"Putumayo","Puerto Asís","COL.23.3_1","ChIJAeW5Id1-KI4RLhRTFz0LpRQ","CO.PU.PA","COPUT86568","86568",0.413778394460763,-76.0397584040946,90276,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0bb5f904","86569",3,"Putumayo","Puerto Caicedo","COL.23.4_1",,"CO.PU.PC","COPUT86569","86569",0.69600000977519,-76.4381760893766,19568,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1c754077","86571",3,"Putumayo","Puerto Guzmán","COL.23.5_1",,"CO.PU.PG","COPUT86571","86571",0.738050490617837,-75.8616223088391,30865,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f27b215b","86573",3,"Putumayo","Puerto Leguízamo","COL.23.6_1",,"CO.PU.PL","COPUT86573","86573",0.0806860066950605,-75.2623960702871,17621,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"2aaa3282","86755",3,"Putumayo","San Francisco","COL.23.7_1",,"CO.PU.SF","COPUT86755","86755",1.13505047559738,-76.8430022206261,10600,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c4a453ae","86757",3,"Putumayo","SAN MIGUEL (LA DORADA)",,,,"COPUT86757","86757",0.31,-76.86,46474,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"55ff145b","86001",3,"Putumayo","San Miguel de Mocoa","COL.23.8_1","ChIJ0-tCR8eyKI4RypprNZ2b6h0","CO.PU.MO","COPUT86001","86001",1.130999982357,-76.6657192639459,67913,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"71ed95ce","86760",3,"Putumayo","Santiago","COL.23.9_1",,"CO.PU.SG","COPUT86760","86760",1.04879999160772,-77.0276682537536,17261,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"3a074fe8","86749",3,"Putumayo","Sibundoy","COL.23.10_1","ChIJ5TOMWFszL44R7dJni-CIM8Y","CO.PU.SI","COPUT86749","86749",1.21800005435949,-76.9669964866585,21567,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0adb267c","86865",3,"Putumayo","Valle del Guamuez","COL.23.11_1","ChIJXeMcGT1DKI4RfKXYEXDcUTc","CO.PU.VA","COPUT86865","86865",0.372001498937607,-76.8627319427097,97678,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"94580bf2","86885",3,"Putumayo","Villagarzón","COL.23.12_1","ChIJyWqXFPm-KI4RnnLtHU25VdU","CO.PU.VG","COPUT86885","86885",0.920300006866512,-76.7536559387249,26567,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"dd115a08","63001",3,"Quindio","Armenia","COL.24.1_1","ChIJL2WGT471OI4REQUgersu05A","CO.QD.AA","COQUI63001","63001",4.50015091896066,-75.7240655432683,356518,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c5c8017e","63111",3,"Quindio","Buenavista","COL.24.2_1",,"CO.QD.BU","COQUI63111","63111",4.38130092620852,-75.7694305051205,2430,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"80f9536a","63130",3,"Quindio","Calarcá","COL.24.3_1","ChIJuXzQt7H3OI4RLhMJ7t-dLKc","CO.QD.CA","COQUI63130","63130",4.46920037269592,-75.6473506595594,105389,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7a16bbe0","63190",3,"Quindio","Circasia","COL.24.4_1","ChIJ-dLCRP2KOI4RvnO8owm4F9k","CO.QD.CI","COQUI63190","63190",4.60314965248114,-75.6738604173762,45065,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"5e87ee9d","63212",3,"Quindio","Córdoba","COL.24.5_1",,"CO.QD.CO","COQUI63212","63212",4.36380004882815,-75.6505601506777,5241,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"08dd491b","63272",3,"Quindio","Filandia","COL.24.6_1","ChIJ2fJAon2JOI4R-LzEoz13aBw","CO.QD.FI","COQUI63272","63272",4.63450050354007,-75.7093978835195,17033,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"465eb5eb","63302",3,"Quindio","Génova","COL.24.7_1",,"CO.QD.GE","COQUI63302","63302",4.22870063781741,-75.7379602569348,9605,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"da18f2d4","63401",3,"Quindio","La Tebaida","COL.24.8_1","ChIJCQ_MiI9ZOI4R866anLsgx8g","CO.QD.LT","COQUI63401","63401",4.43650031089786,-75.8209357680871,56844,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"e25e5485","63470",3,"Quindio","Montenegro","COL.24.9_1","ChIJeb75VzNeOI4RAzhnvtbWg3I","CO.QD.MO","COQUI63470","63470",4.5192489624024,-75.8133986947063,47227,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c66ae543","63548",3,"Quindio","Pijao","COL.24.10_1",,"CO.QD.PI","COQUI63548","63548",4.32020092010501,-75.7150204497998,5506,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7a72d725","63594",3,"Quindio","Quimbaya","COL.24.11_1","ChIJIeQ3wQFhOI4RSokKOL64WVc","CO.QD.QU","COQUI63594","63594",4.59070062637338,-75.8486484005287,39847,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7f59ad65","63690",3,"Quindio","Salento","COL.24.12_1","ChIJ5SDE7bySOI4RupnWre7tgY8","CO.QD.SA","COQUI63690","63690",4.59465003013617,-75.5436985763602,10358,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"89ceab27","66045",3,"Risaralda","Apía","COL.25.1_1",,"CO.RI.AP","CORIS66045","66045",5.09329962730413,-75.9851958199616,22035,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a2e3f8e4","66075",3,"Risaralda","Balboa","COL.25.2_1",,"CO.RI.BA","CORIS66075","66075",4.92669939994818,-75.9884362199274,9551,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"5bca9896","66088",3,"Risaralda","Belén de Umbría","COL.25.3_1","ChIJO5ZgxjCYR44RJLtZogWL5mU","CO.RI.BE","CORIS66088","66088",5.18630099296576,-75.9177728809914,28043,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"d34b665c","66170",3,"Risaralda","Dosquebradas","COL.25.4_1","ChIJA4PXXMSAOI4R_pMlCM8lBus","CO.RI.DO","CORIS66170","66170",4.81260037422186,-75.6765969328762,241726,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"884e9d86","66318",3,"Risaralda","Guática","COL.25.5_1",,"CO.RI.GU","CORIS66318","66318",5.31754946708688,-75.8590256405879,17575,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ce5eff47","66383",3,"Risaralda","La Celia","COL.25.6_1",,"CO.RI.LC","CORIS66383","66383",4.98445057868969,-76.0871253105355,7985,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"9ac13270","66400",3,"Risaralda","La Virginia","COL.25.7_1","ChIJAe8eRg54OI4RzmAg4DPwt8Y","CO.RI.LV","CORIS66400","66400",4.8959014415741,-75.8881944168905,33637,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"feadf774","66440",3,"Risaralda","Marsella","COL.25.8_1","ChIJeeZvbGWAR44RPfGK8so_cIo","CO.RI.MA","CORIS66440","66440",4.94884991645816,-75.796647819823,25671,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0ed56300","66456",3,"Risaralda","Mistrato","COL.25.9_1",,"CO.RI.MI","CORIS66456","66456",5.35124993324288,-76.0064496070198,16758,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"eacfaa3a","66001",3,"Risaralda","Pereira","COL.25.10_1","ChIJvZg6-_-GOI4Ro7Dx4XsrBIA","CO.RI.PE","CORIS66001","66001",4.78094983100897,-75.8220626739844,584633,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"3a4cafac","66572",3,"Risaralda","Pueblo Rico","COL.25.11_1",,"CO.RI.PR","CORIS66572","66572",5.17564940452579,-76.1955909042721,12932,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4dac2717","66594",3,"Risaralda","Quinchía","COL.25.12_1","ChIJH4AF0-YJR44RFmm7xqMcGGA","CO.RI.QU","CORIS66594","66594",5.31729984283459,-75.7513294645272,32459,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"bf920d3a","66682",3,"Risaralda","Santa Rosa de Cabal","COL.25.13_1","ChIJPwN5FEGDOI4RZn2HY-Fj1bY","CO.RI.SR","CORIS66682","66682",4.8419508934021,-75.5514355620691,86408,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"cff8f9b5","66687",3,"Risaralda","Santuario","COL.25.14_1",,"CO.RI.SA","CORIS66687","66687",5.016750574112,-75.9936775990582,15567,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"fd058d64","68013",3,"Santander","Aguada","COL.27.1_1",,"CO.ST.AG","COSAN68013","68013",6.16600012779247,-73.5226105673628,1753,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4f218f1d","68020",3,"Santander","Albania","COL.27.2_1",,"CO.ST.AL","COSAN68020","68020",5.77810049057018,-73.8567191719288,9532,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7767294c","68051",3,"Santander","Aratoca","COL.27.3_1",,"CO.ST.AR","COSAN68051","68051",6.72334980964666,-73.0329014032159,10777,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ac32eefb","68077",3,"Santander","Barbosa","COL.27.4_1","ChIJt4WgmQ3lQY4R-uak69QSOU0","CO.ST.BS","COSAN68077","68077",5.94845104217538,-73.6434014094103,36406,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4b8ac3fc","68079",3,"Santander","Barichara","COL.27.5_1","ChIJXychnXfPaY4RJtcRz7SMofw","CO.ST.BH","COSAN68079","68079",6.63849997520455,-73.2416071621184,6339,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c2c95701","68081",3,"Santander","Barrancabermeja","COL.27.6_1","ChIJLVmCUFbrQo4RQBgY0NfZmzg","CO.ST.BB","COSAN68081","68081",7.02105045318606,-73.7698392074356,240347,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"42db37fa","68092",3,"Santander","Betulia","COL.27.7_1",,"CO.ST.BE","COSAN68092","68092",6.98930001258853,-73.3999016078638,6317,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0bd2b73e","68101",3,"Santander","Bolívar","COL.27.8_1",,"CO.ST.BO","COSAN68101","68101",6.05004978179932,-74.2107315303568,11422,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0a10dd09","68001",3,"Santander","Bucaramanga","COL.27.9_1","ChIJ_4qNVdo_aI4RCo5jYtH5RfA","CO.ST.BU","COSAN68001","68001",7.13570046424869,-73.1252965656657,670796,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"39e4d5bc","68121",3,"Santander","Cabrera","COL.27.10_1",,"CO.ST.CB","COSAN68121","68121",6.57885098457345,-73.2694017905358,21857,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"b9f6b547","68132",3,"Santander","California","COL.27.11_1",,"CO.ST.CA","COSAN68132","68132",7.4037013053894,-72.9988041777767,2494,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"86ddd70f","68147",3,"Santander","Capitanejo","COL.27.12_1",,"CO.ST.CJ","COSAN68147","68147",6.49959897994995,-72.6970107696894,5683,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"efac12c1","68152",3,"Santander","Carcasí","COL.27.13_1",,"CO.ST.CS","COSAN68152","68152",6.64444994926456,-72.596938650318,4776,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"2a8f202e","68160",3,"Santander","Cepitá","COL.27.14_1",,"CO.ST.CE","COSAN68160","68160",6.72215127944955,-72.9499195275756,2188,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c4814102","68162",3,"Santander","Cerrito","COL.27.15_1",,"CO.ST.CR","COSAN68162","68162",6.89460086822515,-72.672844142868,6792,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"b4ebb58d","68167",3,"Santander","Charalá","COL.27.16_1",,"CO.ST.CL","COSAN68167","68167",6.1603507995606,-73.1974160396978,10705,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"5353988a","68169",3,"Santander","Charta","COL.27.17_1",,"CO.ST.CH","COSAN68169","68169",7.23990058898934,-72.9968111996547,3278,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"daf7b45a","68176",3,"Santander","Chimá","COL.27.18_1",,"CO.ST.CM","COSAN68176","68176",6.36890101432806,-73.4103402067998,3352,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4a48a9cb","68179",3,"Santander","Chipatá","COL.27.19_1",,"CO.ST.CP","COSAN68179","68179",6.06690096855169,-73.6452102692958,6010,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
