"id","id_github.covid19datahub.covid19br","id_github.oxcgrt.covidpolicytracker","id_github.wcota.covid19br","administrative_area_level","administrative_area_level_2","administrative_area_level_3","key_apple_mobility","key_gadm","key_google_mobility","key_hasc","key_jhu_csse","key_local","latitude","longitude","population","population_data_source","population_data_source_url"
"10a5eb8e",5004601,"BR_MS","5004601",3,"Mato Grosso do Sul","Itaquiraí",,"BRA.11.40_1","ChIJf4YK2GRki5QRMg3mTKxkVak",,"BRMS5004601","5004601",-23.38859844,-54.0984069311276,21376,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6660b12f",5004700,"BR_MS","5004700",3,"Mato Grosso do Sul","Ivinhema",,"BRA.11.41_1","ChIJPUfpbBWjjpQR7b8VtOjg5Zc",,"BRMS5004700","5004700",-22.359882355,-53.8339071051832,23232,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"14e04eb6",5004809,"BR_MS","5004809",3,"Mato Grosso do Sul","Japorã",,"BRA.11.42_1",,,"BRMS5004809","5004809",-23.82063484,-54.523270335937,9243,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"62251417",5004908,"BR_MS","5004908",3,"Mato Grosso do Sul","Jaraguari",,"BRA.11.43_1",,,"BRMS5004908","5004908",-20.24956894,-54.3279469642059,7265,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"dcfe04d6",5005004,"BR_MS","5005004",3,"Mato Grosso do Sul","Jardim",,"BRA.11.44_1","ChIJnWtfsxzFfJQRkiU3otfiFzg",,"BRMS5005004","5005004",-21.609081265,-56.3194422257569,26238,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4358fb42",5005103,"BR_MS","5005103",3,"Mato Grosso do Sul","Jateí",,"BRA.11.45_1",,,"BRMS5005103","5005103",-22.712553025,-53.9787490728547,4021,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"49283f91",5005152,"BR_MS","5005152",3,"Mato Grosso do Sul","Juti",,"BRA.11.46_1",,,"BRMS5005152","5005152",-22.808671955,-54.5559629325844,6787,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3619758d",5005202,"BR_MS","5005202",3,"Mato Grosso do Sul","Ladário",,,"ChIJuZDzyxYLh5MRzP0-kiPA5Cw",,"BRMS5005202","5005202",-19.008842,-57.5972924,23689,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d267d072",5005251,"BR_MS","5005251",3,"Mato Grosso do Sul","Laguna Carapã",,"BRA.11.47_1",,,"BRMS5005251","5005251",-22.651096345,-55.2384886909268,7419,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"dc9a6813",5005400,"BR_MS","5005400",3,"Mato Grosso do Sul","Maracaju",,"BRA.11.48_1","ChIJBXEg_ZAMiJQRb-H93u5wizQ",,"BRMS5005400","5005400",-21.46591091,-55.4118016544324,48022,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d1c5344f",5005608,"BR_MS","5005608",3,"Mato Grosso do Sul","Miranda",,"BRA.11.49_1","ChIJ0wPYXK3BfpQR9VWNv_wfxWk",,"BRMS5005608","5005608",-20.1425333,-56.6154609258026,28220,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"60c006e3",5005681,"BR_MS","5005681",3,"Mato Grosso do Sul","Mundo Novo",,"BRA.11.50_1","ChIJvyGCI1Gt9JQRYKBMUTyNOxQ",,"BRMS5005681","5005681",-23.94194031,-54.2477030205146,18473,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"40b843e9",5005707,"BR_MS","5005707",3,"Mato Grosso do Sul","Naviraí",,"BRA.11.51_1","ChIJm2f94weFi5QRFJo9D0ZKMAs",,"BRMS5005707","5005707",-23.100860595,-53.9712281277019,55689,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3ce33442",5005806,"BR_MS","5005806",3,"Mato Grosso do Sul","Nioaque",,"BRA.11.52_1",,,"BRMS5005806","5005806",-21.120555875,-55.9333589279065,13862,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"27280e0d",5006002,"BR_MS","5006002",3,"Mato Grosso do Sul","Nova Alvorada do Sul",,"BRA.11.53_1","ChIJv5qBKBKjiJQR5JwDHKV6ofo",,"BRMS5006002","5006002",-21.45701027,-54.371530711579,22430,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"caa2bb4f",5006200,"BR_MS","5006200",3,"Mato Grosso do Sul","Nova Andradina",,"BRA.11.54_1","ChIJG7G_tP18jpQRs7hRF3PuduE",,"BRMS5006200","5006200",-22.07101345,-53.4403612524745,55224,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ce09f7ae",5006259,"BR_MS","5006259",3,"Mato Grosso do Sul","Novo Horizonte do Sul",,"BRA.11.55_1",,,"BRMS5006259","5006259",-22.583566665,-53.7425506118441,3684,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f589d907",5006275,"BR_MS","5006275",3,"Mato Grosso do Sul","Paraíso das Águas",,,,,"BRMS5006275","5006275",-19.0219279,-53.0122646,5654,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b2bc69dc",5006309,"BR_MS","5006309",3,"Mato Grosso do Sul","Paranaíba",,"BRA.11.56_1","ChIJl-EVzXllmZQRJXTSsuE-6Rc",,"BRMS5006309","5006309",-19.55523205,-51.3578183431788,42276,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b8ccad0f",5006358,"BR_MS","5006358",3,"Mato Grosso do Sul","Paranhos",,"BRA.11.57_1",,,"BRMS5006358","5006358",-23.72644615,-55.3063028501341,14404,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c0f44fcf",5006408,"BR_MS","5006408",3,"Mato Grosso do Sul","Pedro Gomes",,"BRA.11.58_1",,,"BRMS5006408","5006408",-17.957736015,-54.3544263964371,7621,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"24c8b6a6",5006606,"BR_MS","5006606",3,"Mato Grosso do Sul","Ponta Porã",,"BRA.11.59_1","ChIJOYiEnvxuYpQRAlRDeRZDDp0",,"BRMS5006606","5006606",-22.19899273,-55.528681206394,93937,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5ffe0514",5006903,"BR_MS","5006903",3,"Mato Grosso do Sul","Porto Murtinho",,"BRA.11.60_1","ChIJL6akslDuepQRtzr-DSnubpw",,"BRMS5006903","5006903",-21.20850754,-57.2576143758839,17298,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0984dad7",5007109,"BR_MS","5007109",3,"Mato Grosso do Sul","Ribas do Rio Pardo",,"BRA.11.61_1","ChIJt7a-f_quhZQR9r83M5lSR9k",,"BRMS5007109","5007109",-20.58511734,-53.5231459147981,24966,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7cc55418",5007208,"BR_MS","5007208",3,"Mato Grosso do Sul","Rio Brilhante",,"BRA.11.62_1","ChIJAdyOcA2ViJQRNaulqMUT87c",,"BRMS5007208","5007208",-21.649835585,-54.6449169805182,38186,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"edb823be",5007307,"BR_MS","5007307",3,"Mato Grosso do Sul","Rio Negro",,"BRA.11.63_1",,,"BRMS5007307","5007307",-19.445485115,-54.9956008746114,4793,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9ff005ad",5007406,"BR_MS","5007406",3,"Mato Grosso do Sul","Rio Verde de Mato Grosso",,"BRA.11.64_1","ChIJhY2HYgjXf5MRuMlrGlcFy8g",,"BRMS5007406","5007406",-18.793284415,-54.9748208471483,19973,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"073b3e20",5007505,"BR_MS","5007505",3,"Mato Grosso do Sul","Rochedo",,"BRA.11.65_1",,,"BRMS5007505","5007505",-19.978242875,-54.6721147688207,5079,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0d4bfaf3",5007554,"BR_MS","5007554",3,"Mato Grosso do Sul","Santa Rita do Pardo",,"BRA.11.66_1",,,"BRMS5007554","5007554",-21.2305975,-52.8423697576971,7900,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d4bf3b30",5007695,"BR_MS","5007695",3,"Mato Grosso do Sul","São Gabriel do Oeste",,"BRA.11.67_1","ChIJL7bGWCG8gZQREopqdQQSmto",,"BRMS5007695","5007695",-19.147895815,-54.4870630806381,27221,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"918738d0",5007802,"BR_MS","5007802",3,"Mato Grosso do Sul","Selvíria",,"BRA.11.69_1",,,"BRMS5007802","5007802",-20.2638855,-51.7647551866025,6542,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"eddc4f7b",5007703,"BR_MS","5007703",3,"Mato Grosso do Sul","Sete Quedas",,"BRA.11.70_1",,,"BRMS5007703","5007703",-23.87116432,-55.1310405556872,10771,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"094c035d",5007901,"BR_MS","5007901",3,"Mato Grosso do Sul","Sidrolândia",,"BRA.11.71_1","ChIJe_NFR26vh5QR8KtWViLygeM",,"BRMS5007901","5007901",-21.092555045,-54.8984482595914,59245,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"250c9487",5007935,"BR_MS","5007935",3,"Mato Grosso do Sul","Sonora",,"BRA.11.72_1","ChIJUTnyMWLWfpMRSwPHMSvt3Ck",,"BRMS5007935","5007935",-17.616415025,-54.6161082139341,19721,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"033cc78e",5007950,"BR_MS","5007950",3,"Mato Grosso do Sul","Tacuru",,"BRA.11.73_1",,,"BRMS5007950","5007950",-23.63548565,-54.9677573556632,11674,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d8690039",5007976,"BR_MS","5007976",3,"Mato Grosso do Sul","Taquarussu",,"BRA.11.74_1",,,"BRMS5007976","5007976",-22.674840925,-53.4172577510631,3588,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"27229020",5008008,"BR_MS","5008008",3,"Mato Grosso do Sul","Terenos",,"BRA.11.75_1","ChIJJwN5vSAih5QRU-feXsYCMac",,"BRMS5008008","5008008",-20.465174675,-55.0213743899855,22269,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5bd552c4",5008305,"BR_MS","5008305",3,"Mato Grosso do Sul","Três Lagoas",,"BRA.11.76_1","ChIJZyrvfWeYkJQRf71hELgZ3nU",,"BRMS5008305","5008305",-20.405947685,-52.324650440174,123281,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"299d74d7",5008404,"BR_MS","5008404",3,"Mato Grosso do Sul","Vicentina",,"BRA.11.77_1",,,"BRMS5008404","5008404",-22.489491465,-54.4252015234937,6109,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"426e784c",3100104,"BR_MG","3100104",3,"Minas Gerais","Abadia dos Dourados",,"BRA.13.1_1",,,"BRMG3100104","3100104",-18.3739481,-47.4857681677582,7006,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"de4c53b6",3100203,"BR_MG","3100203",3,"Minas Gerais","Abaeté",,"BRA.13.2_1","ChIJx37JHIeNspQRtCkCpsN5QQM",,"BRMG3100203","3100203",-19.102496145,-45.3783686356779,23250,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a8890917",3100302,"BR_MG","3100302",3,"Minas Gerais","Abre Campo",,"BRA.13.3_1",,,"BRMG3100302","3100302",-20.281023025,-42.4707090904089,13444,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"34cf4e28",3100401,"BR_MG","3100401",3,"Minas Gerais","Acaiaca",,"BRA.13.4_1",,,"BRMG3100401","3100401",-20.39775276,-43.1121052811011,3994,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"420a1489",3100500,"BR_MG","3100500",3,"Minas Gerais","Açucena",,"BRA.13.5_1",,,"BRMG3100500","3100500",-19.07644272,-42.4678885803554,9368,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"39901274",3100609,"BR_MG","3100609",3,"Minas Gerais","Água Boa",,"BRA.13.6_1",,,"BRMG3100609","3100609",-18.013282775,-42.2866551270499,13523,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4f5548d5",3100708,"BR_MG","3100708",3,"Minas Gerais","Água Comprida",,"BRA.13.7_1",,,"BRMG3100708","3100708",-19.99548817,-48.0635459406231,1992,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d4b61279",3100807,"BR_MG","3100807",3,"Minas Gerais","Aguanil",,"BRA.13.8_1",,,"BRMG3100807","3100807",-20.98304081,-45.4307249186628,4522,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a27348d8",3100906,"BR_MG","3100906",3,"Minas Gerais","Águas Formosas",,"BRA.13.9_1","ChIJGcjgEWYTSwcRlwi4caaIu88",,"BRMG3100906","3100906",-17.03692627,-40.9929649556197,19247,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6574e0bd",3101003,"BR_MG","3101003",3,"Minas Gerais","Águas Vermelhas",,"BRA.13.10_1",,,"BRMG3101003","3101003",-15.724351405,-41.5253367899976,13599,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"13b1ba1c",3101102,"BR_MG","3101102",3,"Minas Gerais","Aimorés",,"BRA.13.11_1","ChIJW6hxWqQ7twARm3lIYQpSR6g",,"BRMG3101102","3101102",-19.660685535,-41.264823449529,25141,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"88fe55ff",3101201,"BR_MG","3101201",3,"Minas Gerais","Aiuruoca",,"BRA.13.12_1",,,"BRMG3101201","3101201",-21.953499795,-44.6538852761568,5976,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"fe3b0f5e",3101300,"BR_MG","3101300",3,"Minas Gerais","Alagoa",,"BRA.13.13_1",,,"BRMG3101300","3101300",-22.1835804,-44.6474740511726,2665,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"82a8a17f",3101409,"BR_MG","3101409",3,"Minas Gerais","Albertina",,"BRA.13.14_1",,,"BRMG3101409","3101409",-22.196668625,-46.6144793858825,3011,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f46dfbde",3101508,"BR_MG","3101508",3,"Minas Gerais","Além Paraíba",,"BRA.13.15_1","ChIJ67Xd0uemogARpjk9INeZ2DI",,"BRMG3101508","3101508",-21.827898025,-42.6852696268796,35401,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"66945816",3101607,"BR_MG","3101607",3,"Minas Gerais","Alfenas",,"BRA.13.16_1","ChIJg5ktrgnxtZQRBLPzrtf_ZxU",,"BRMG3101607","3101607",-21.364109995,-45.9328865034973,80494,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a4daaee0",3101631,"BR_MG","3101631",3,"Minas Gerais","Alfredo Vasconcelos",,"BRA.13.17_1",,,"BRMG3101631","3101631",-21.141547205,-43.7318294011541,6981,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"105102b7",3101706,"BR_MG","3101706",3,"Minas Gerais","Almenara",,"BRA.13.18_1","ChIJ3dgdSjF3SQcRpJL5h4ooa6k",,"BRMG3101706","3101706",-16.12495613,-40.6972831857311,42143,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"82041430",3101805,"BR_MG","3101805",3,"Minas Gerais","Alpercata",,"BRA.13.19_1",,,"BRMG3101805","3101805",-18.998498915,-42.0384705761429,7436,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f4c14e91",3101904,"BR_MG","3101904",3,"Minas Gerais","Alpinópolis",,"BRA.13.20_1","ChIJi4Tt072PtpQRJyPe7XR8Ryo",,"BRMG3101904","3101904",-20.826272965,-46.371459088468,19958,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"99cf2e7f",3102001,"BR_MG","3102001",3,"Minas Gerais","Alterosa",,"BRA.13.21_1","ChIJaTrtH9HgtZQRZFCAnNThk-4",,"BRMG3102001","3102001",-21.22737408,-46.1607360675873,14517,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"93bfeaac",3102050,"BR_MG","3102050",3,"Minas Gerais","Alto Caparaó",,"BRA.13.22_1",,,"BRMG3102050","3102050",-20.45931053,-41.8568268258214,5894,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e1838cb3",3153509,"BR_MG","3153509",3,"Minas Gerais","Alto Jequitibá",,"BRA.13.23_1",,,"BRMG3153509","3153509",-20.4377203,-41.954392508958,8301,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ef0a74de",3102100,"BR_MG","3102100",3,"Minas Gerais","Alto Rio Doce",,"BRA.13.24_1",,,"BRMG3102100","3102100",-21.04923439,-43.3785351629664,10859,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"94907223",3102209,"BR_MG","3102209",3,"Minas Gerais","Alvarenga",,"BRA.13.25_1",,,"BRMG3102209","3102209",-19.38196373,-41.6639486016383,3844,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e2552882",3102308,"BR_MG","3102308",3,"Minas Gerais","Alvinópolis",,"BRA.13.26_1","ChIJvf1zfXvwpAAR48J_C0R9dQA",,"BRMG3102308","3102308",-20.111227035,-43.1570516084714,15169,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"77a52396",3102407,"BR_MG","3102407",3,"Minas Gerais","Alvorada de Minas",,"BRA.13.27_1",,,"BRMG3102407","3102407",-18.776599885,-43.3928252978117,3605,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"01607937",3102506,"BR_MG","3102506",3,"Minas Gerais","Amparo do Serra",,"BRA.13.28_1",,,"BRMG3102506","3102506",-20.52958298,-42.8002550508044,4678,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9a2f96d4",3102605,"BR_MG","3102605",3,"Minas Gerais","Andradas",,"BRA.13.29_1","ChIJe7sZb0O8yZQR4C4OYXhjenw",,"BRMG3102605","3102605",-22.058677675,-46.5566638620828,41396,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"79d21eeb",3102803,"BR_MG","3102803",3,"Minas Gerais","Andrelândia",,"BRA.13.30_1",,,"BRMG3102803","3102803",-21.73513317,-44.2525827568002,12206,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"73a2da38",3102852,"BR_MG","3102852",3,"Minas Gerais","Angelândia",,"BRA.13.31_1",,,"BRMG3102852","3102852",-17.693305965,-42.2916403510684,8557,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0f17444a",3102902,"BR_MG","3102902",3,"Minas Gerais","Antônio Carlos",,"BRA.13.32_1","ChIJC1dMQOUCogAR4H-heMjWKTs",,"BRMG3102902","3102902",-21.429950715,-43.7673035631686,11459,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2fa8c128",3103009,"BR_MG","3103009",3,"Minas Gerais","Antônio Dias",,"BRA.13.33_1",,,"BRMG3103009","3103009",-19.579527855,-42.8664469558705,9275,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"596d9b89",3103108,"BR_MG","3103108",3,"Minas Gerais","Antônio Prado de Minas",,"BRA.13.34_1",,,"BRMG3103108","3103108",-21.02566338,-42.1518411453109,1587,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"cb943841",3103207,"BR_MG","3103207",3,"Minas Gerais","Araçaí",,"BRA.13.35_1",,,"BRMG3103207","3103207",-19.250964165,-44.2175759913351,2354,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bd5162e0",3103306,"BR_MG","3103306",3,"Minas Gerais","Aracitaba",,"BRA.13.36_1",,,"BRMG3103306","3103306",-21.350172995,-43.3951849845094,2059,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"211725df",3103405,"BR_MG","3103405",3,"Minas Gerais","Araçuaí",,"BRA.13.37_1","ChIJOZfP4TIYTQcRVlqjlaTHySU",,"BRMG3103405","3103405",-16.895395275,-41.9538876685913,36712,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"57d27f7e",3103504,"BR_MG","3103504",3,"Minas Gerais","Araguari",,"BRA.13.38_1","ChIJAUSWYZ0lpJQRsSDNak4NZFc",,"BRMG3103504","3103504",-18.60793114,-48.2301953054819,117825,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"cbf05484",3103603,"BR_MG","3103603",3,"Minas Gerais","Arantina",,"BRA.13.39_1",,,"BRMG3103603","3103603",-21.906295775,-44.2435157670194,2787,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bd350e25",3103702,"BR_MG","3103702",3,"Minas Gerais","Araponga",,"BRA.13.40_1",,,"BRMG3103702","3103702",-20.663638115,-42.4931301916595,8453,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"594babda",3103751,"BR_MG","3103751",3,"Minas Gerais","Araporã",,"BRA.9.27_1","ChIJ7aIxXwlsoZQRU9ST-XNJGss",,"BRMG3103751","3103751",-18.47235012,-49.1313564578851,6931,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2f6018a2",3103801,"BR_MG","3103801",3,"Minas Gerais","Arapuá",,"BRA.13.41_1",,,"BRMG3103801","3103801",-19.025823595,-46.101389018994,2835,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"59a54203",3103900,"BR_MG","3103900",3,"Minas Gerais","Araújos",,"BRA.13.42_1",,,"BRMG3103900","3103900",-19.88588524,-45.189146132602,9401,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"55c7d496",3104007,"BR_MG","3104007",3,"Minas Gerais","Araxá",,"BRA.13.43_1","ChIJI61sv9g2sJQRnQkf9O_Az2Y",,"BRMG3104007","3104007",-19.634403225,-46.9768500854142,107337,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"23028e37",3104106,"BR_MG","3104106",3,"Minas Gerais","Arceburgo",,"BRA.13.44_1","ChIJ5bjFvviwt5QRafFsIL8ms9U",,"BRMG3104106","3104106",-21.35176468,-46.9397085064768,10883,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b84d61d4",3104205,"BR_MG","3104205",3,"Minas Gerais","Arcos",,"BRA.13.45_1","ChIJfTXaj-mItJQRis3BTL7tB6k",,"BRMG3104205","3104205",-20.234909055,-45.5521286622956,40380,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ce883b75",3104304,"BR_MG","3104304",3,"Minas Gerais","Areado",,"BRA.13.46_1","ChIJ9eQDxzjjtZQR5NBehDXK_b4",,"BRMG3104304","3104304",-21.35403824,-46.1241027959825,15181,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"55a3b853",3104403,"BR_MG","3104403",3,"Minas Gerais","Argirita",,"BRA.13.47_1",,,"BRMG3104403","3104403",-21.628525735,-42.8137401436701,2704,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5fd37c80",3104452,"BR_MG","3104452",3,"Minas Gerais","Aricanduva",,"BRA.13.48_1",,,"BRMG3104452","3104452",-17.85548019,-42.6129427070802,5269,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2366e2f2",3104502,"BR_MG","3104502",3,"Minas Gerais","Arinos",,"BRA.13.49_1","ChIJZyKMnVEkVJMR2vG0qBwcMSM",,"BRMG3104502","3104502",-15.803226945,-45.975003752564,17862,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b8290d11",3104601,"BR_MG","3104601",3,"Minas Gerais","Astolfo Dutra",,"BRA.13.50_1","ChIJ06wb3hTnogARYfBhHUQThPQ",,"BRMG3104601","3104601",-21.321939465,-42.8744258588968,14270,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ceec57b0",3104700,"BR_MG","3104700",3,"Minas Gerais","Ataléia",,"BRA.13.51_1",,,"BRMG3104700","3104700",-18.216789245,-41.2549580608946,12678,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bc6ca829",3104809,"BR_MG","3104809",3,"Minas Gerais","Augusto de Lima",,"BRA.13.52_1",,,"BRMG3104809","3104809",-18.09747791,-44.2335096932037,4851,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"caa9f288",3104908,"BR_MG","3104908",3,"Minas Gerais","Baependi",,"BRA.13.53_1","ChIJc78c2F47ngARZSO7Mgkp878",,"BRMG3104908","3104908",-22.011878015,-44.8109235787729,19199,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7472e249",3105004,"BR_MG","3105004",3,"Minas Gerais","Baldim",,"BRA.13.54_1",,,"BRMG3105004","3105004",-19.24647045,-43.848166650007,7803,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ebd41ddd",3105103,"BR_MG","3105103",3,"Minas Gerais","Bambuí",,"BRA.13.55_1","ChIJiX8xSo3rs5QR3lo2PheGCIA",,"BRMG3105103","3105103",-20.125855445,-46.0254020617506,23898,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9e959312",3105202,"BR_MG","3105202",3,"Minas Gerais","Bandeira",,"BRA.13.56_1",,,"BRMG3105202","3105202",-15.863540645,-40.52688523179,4766,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"065ea89f",3105301,"BR_MG","3105301",3,"Minas Gerais","Bandeira do Sul",,"BRA.13.57_1",,,"BRMG3105301","3105301",-21.724399565,-46.3924560453222,5778,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"74168e8c",3105400,"BR_MG","3105400",3,"Minas Gerais","Barão de Cocais",,"BRA.13.58_1","ChIJXVrzxCxIpAARFtCU_aaglFo",,"BRMG3105400","3105400",-19.90180206,-43.471763586419,32866,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0c085c1f",3105509,"BR_MG","3105509",3,"Minas Gerais","Barão de Monte Alto",,"BRA.13.59_1",,,"BRMG3105509","3105509",-21.26583958,-42.2734555389735,5354,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7949d2d0",3105608,"BR_MG","3105608",3,"Minas Gerais","Barbacena",,"BRA.13.60_1","ChIJAZhxxVf1oQARbrsowIycRV0",,"BRMG3105608","3105608",-21.248380665,-43.796824389246,138204,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
